timestamp,retailer,category,section,brand,product_name,pack_size,flavor,retailer_sku,canonical_url,status,price,currency,source,baseline,baseline_db,regular_price,pct_off,deal_strength,price_per_unit,unit_source,image_url,availability_raw,availability_norm,pickup_available,shipping_available
2026-09-25T14:46:00.837014+00:00,Walmart,Protein Powder,Food,Premier Protein,Premier Protein Whey Protein,1,Chocolate Milkshake,560728503,https://www.walmart.com/ip/Premier-Protein-100-Whey-Protein-Powder-Chocolate-Milkshake-30g-Protein-24-5-oz-1-5-lb/560728503,ok,29.97,USD,dom_hero,34.48,34.48,,0.13080046403712292,💪 Strong Deal,29.9700,db,https://i5.walmartimages.com/seo/Premier-Protein-100-Whey-Protein-Powder-Chocolate-Milkshake-30g-Protein-24-5-oz-1-5-lb_8a46e0d7-8bf1-4a6f-b197-1060f59257aa.e13c3f863ffb0fbfc922a1df0343f8b4.png?odnHeight=573&odnWidth=573&odnBg=FFFFFF,both,both,1,1
2026-09-25T15:10:05.187219+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Chocolate Sea Salt,0085803000841,https://www.kroger.com/p/rxbar-chocolate-sea-salt-protein-bars/0085803000841,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0085803000841,both,both,1,1
2026-09-25T15:10:08.394488+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Blueberry,0085803000843,https://www.kroger.com/p/rxbar-blueberry-protein-bars/0085803000843,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0085803000843,both,both,1,1
2026-09-25T15:10:11.890671+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Coconut Chocolate,0085803000844,https://www.kroger.com/p/rxbar-coconut-chocolate-protein-bars/0085803000844,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0085803000844,both,both,1,1
2026-09-25T15:10:15.031830+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Peanut Butter Chocolate,0085803000842,https://www.kroger.com/p/rxbar-peanut-butter-chocolate-protein-bars/0085803000842,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0085803000842,both,both,1,1
2026-09-25T15:10:16.448682+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Strawberry,0019390800628,https://www.kroger.com/p/rxbar-strawberry-protein-bars/0019390800628,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0019390800628,both,both,1,1
2026-09-25T15:10:19.361519+00:00,Kroger,Bars,Food,RXBAR,RXBAR,5,Vanilla Almond,0019390800178,https://www.kroger.com/p/rxbar-vanilla-almond-protein-bars/0019390800178,ok,9.99,USD,kroger_api,11.49,11.49,11.49,0.13054830287206265,💪 Strong Deal,1.9980,db,https://www.kroger.com/product/images/xlarge/front/0019390800178,both,both,1,1
2026-09-25T15:19:59.534819+00:00,Meijer,Bars,Food,FITCRUNCH,FITCRUNCH Protein Bar,5,Chocolate Peanut Butter,81771902175,https://www.meijer.com/shopping/product/fitcrunch-chocolate-peanut-butter-5ct/81771902175.html,ok,6.79,USD,graphql,7.79,7.79,,0.12836970474967907,💪 Strong Deal,1.3580,db,https://www.meijer.com/content/dam/meijer/product/0817/71/9021/75/0817719021758_1_A1C1_0600.jpg,in_store,in_store,1,0
2026-09-25T14:52:47.528295+00:00,Walmart,Bars,Food,YMMY,YMMY Protein Bar,4,Cookie Dough,17647973747,https://www.walmart.com/ip/YMMY-High-Protein-Bar-Cookie-Dough/17647973747?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=REGULAR&athbdg=L1300&from=/search,ok,6.87,USD,dom_hero,7.87,7.87,,0.12706480304955528,💪 Strong Deal,1.7175,db,https://i5.walmartimages.com/seo/YMMY-High-Protein-Bar-Cookie-Dough_641921ca-02b4-4e21-a0c2-594c707c25e9.b44af1cadfa97fad59b29eb3a4f35f18.jpeg?odnHeight=573&odnWidth=573&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:52:58.717698+00:00,Walmart,Bars,Food,YMMY,YMMY Protein Bar,4,Chocolate Caramel Pecan,17636816466,https://www.walmart.com/ip/YMMY-High-Protein-Bar-Chocolate-Caramel/17636816466?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=REGULAR&athbdg=L1300,ok,6.87,USD,dom_hero,7.87,7.87,,0.12706480304955528,💪 Strong Deal,1.7175,db,https://i5.walmartimages.com/seo/YMMY-High-Protein-Bar-Chocolate-Caramel_aeaae316-cb0f-45f0-ac7a-8124d8d1806d.6475ac589e5fb8fec108c8411602d6a4.jpeg?odnHeight=573&odnWidth=573&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:53:26.224244+00:00,Walmart,Bars,Food,YMMY,YMMY Protein Bar,4,Chocolate Peanut Caramel,17719514904,https://www.walmart.com/ip/YMMY-High-Protein-Bar-Caramel-Peanut/17719514904?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=REGULAR&athbdg=L1300&from=/search,ok,6.87,USD,dom_hero,7.87,7.87,,0.12706480304955528,💪 Strong Deal,1.7175,db,https://i5.walmartimages.com/seo/YMMY-High-Protein-Bar-Caramel-Peanut_e3dc3867-200b-409d-96db-17ea1695024b.b7ed4716b1c24ef674964ffafaad4136.jpeg?odnHeight=573&odnWidth=573&odnBg=FFFFFF,both,both,1,1
2026-09-25T15:11:44.924061+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Honey Graham,0086047900155,https://www.kroger.com/p/catalina-crunch-protein-cereal-honey-graham/0086047900155,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0086047900155,both,both,1,1
2026-09-25T15:11:46.430608+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Dark Chocolate,0086047900154,https://www.kroger.com/p/catalina-crunch-dark-chocolate-protein-cereal/0086047900154,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0086047900154,both,both,1,1
2026-09-25T15:11:48.025864+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Strawberry Strudel,0085006920124,https://www.kroger.com/p/catalina-crunch-strawberry-strudel-protein-cereal/0085006920124,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085006920124,both,both,1,1
2026-09-25T15:11:49.446215+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Cinnamon Toast,0086047900152,https://www.kroger.com/p/catalina-crunch-cinnamon-toast-protein-cereal/0086047900152,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0086047900152,both,both,1,1
2026-09-25T15:11:51.044982+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Blueberry Muffin,0085004411209,https://www.kroger.com/p/catalina-crunch-blueberry-muffin-protein-cereal-with-blueberries/0085004411209,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085004411209,both,both,1,1
2026-09-25T15:11:52.438835+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Fruity,0085001746808,https://www.kroger.com/p/catalina-crunch-protein-cereal-fruity-8-oz/0085001746808,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085001746808,both,both,1,1
2026-09-25T15:11:54.055751+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Chocolate Peanut Butter,0085001746818,https://www.kroger.com/p/catalina-crunch-protein-cereal-chocolate-peanut-butter/0085001746818,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085001746818,both,both,1,1
2026-09-25T15:11:58.309663+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Granola,1,Vanilla Almond,0085004411293,https://www.kroger.com/p/catalina-crunch-protein-granola-vanilla-almond-8-oz/0085004411293,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085004411293,both,both,1,1
2026-09-25T15:11:59.704652+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Granola,1,Peanut Butter,0085004411290,https://www.kroger.com/p/catalina-crunch-protein-granola-peanut-butter-8-oz/0085004411290,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085004411290,both,both,1,1
2026-09-25T15:12:03.521976+00:00,Kroger,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Granola,1,Honey Cashew,0085004411291,https://www.kroger.com/p/catalina-crunch-protein-granola-honey-cashew-flavored-8-oz/0085004411291,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,6.9900,db,https://www.kroger.com/product/images/xlarge/front/0085004411291,both,both,1,1
2026-09-25T15:12:22.390456+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Chocolate Chip Cookie Dough,0002190811536,https://www.kroger.com/p/larabar-chocolate-chip-cookie-dough-vegan-fruit-and-nut-bars/0002190811536?fulfillment=IN_STORE&searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.meijer.com/content/dam/meijer/product/0021/90/8115/36/0021908115368_1_A1C1_0600.jpg,both,both,1,1
2026-09-25T15:12:23.897593+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Peanut Butter Chocolate Chip,0002190811532,https://www.kroger.com/p/larabar-peanut-butter-chocolate-chip-fruit-and-nut-bars/0002190811532?fulfillment=IN_STORE,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.meijer.com/content/dam/meijer/product/0021/90/8115/32/0021908115320_1_A1C1_0600.jpg,both,both,1,1
2026-09-25T15:12:25.476280+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Cherry Pie,0002190811529,https://www.kroger.com/p/larabar-cherry-pie-fruit-and-nut-bars/0002190811529?fulfillment=IN_STORE&searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.meijer.com/content/dam/meijer/product/0021/90/8115/29/0021908115290_1_A1C1_0600.jpg,both,both,1,1
2026-09-25T15:12:26.943112+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Blueberry Muffin,0002190811546,https://www.kroger.com/p/larabar-blueberry-muffin-fruit-and-nut-bars/0002190811546?searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190811546,both,both,1,1
2026-09-25T15:12:28.355853+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Chocolate Raspberry Truffle,0002190813094,https://www.kroger.com/p/larabar-chocolate-raspberry-truffle-fruit-and-nut-bars/0002190813094?searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190813094,both,both,1,1
2026-09-25T15:12:29.923549+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Cashew Cookie,0002190811535,https://www.kroger.com/p/larabar-cashew-cookie-fruit-and-nut-bars/0002190811535?fulfillment=IN_STORE&searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.meijer.com/content/dam/meijer/product/0021/90/8115/35/0021908115351_1_A1C1_0600.jpg,both,both,1,1
2026-09-25T15:12:31.376659+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Peanut Butter Cookie,0002190811541,https://www.kroger.com/p/larabar-peanut-butter-cookie-fruit-and-nut-bars/0002190811541?searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190811541,both,both,1,1
2026-09-25T15:12:32.734121+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Apple Pie,0002190811539,https://www.kroger.com/p/larabar-apple-pie-fruit-and-nut-bars/0002190811539?searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190811539,both,both,1,1
2026-09-25T15:12:34.528140+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Lemon Bar,0002190811527,https://www.kroger.com/p/larabar-lemon-bar-fruit-and-nut-bars/0002190811527?searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190811527,both,both,1,1
2026-09-25T15:12:35.959951+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Dark Chocolate Truffle,0002190812985,https://www.kroger.com/p/larabar-double-chocolate-truffle-fruit-and-nut-bars/0002190812985?fulfillment=IN_STORE&searchType=default_search,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190812985,both,both,1,1
2026-09-25T15:12:37.792623+00:00,Kroger,Bars,Food,Larabar,Larabar,6,Peanut Cocoa Crunch,0002190822592,https://www.kroger.com/p/larabar-peanut-cocoa-crunch-fruit-and-nut-bars/0002190822592?fulfillment=IN_STORE,ok,6.99,USD,kroger_api,7.99,7.99,7.99,0.1251564455569462,💪 Strong Deal,1.1650,db,https://www.kroger.com/product/images/xlarge/front/0002190822592,both,both,1,1
2026-09-25T15:18:36.595832+00:00,Meijer,Protein Powder,Food,Chike,Chike Protein Iced Coffee,1,Mocha,18568900051,https://www.meijer.com/shopping/product/chike-protein-iced-coffee-powder-mocha-14-srv-bag-15-3oz/18568900051.html,ok,34.99,USD,graphql,39.99,39.99,,0.1250312578144536,💪 Strong Deal,34.9900,db,https://www.meijer.com/content/dam/meijer/product/0185/68/9000/51/0185689000517_1_A1C1_0600.jpg,in_store,in_store,1,0
2026-09-25T15:18:37.865287+00:00,Meijer,Protein Powder,Food,Chike,Chike Protein Iced Coffee,1,Vanilla,18568900042,https://www.meijer.com/shopping/product/chike-protein-iced-coffee-powder-vanilla-14-srv-bag-15-8oz/18568900042.html,ok,34.99,USD,graphql,39.99,39.99,,0.1250312578144536,💪 Strong Deal,34.9900,db,https://www.meijer.com/content/dam/meijer/product/0185/68/9000/42/0185689000425_1_A1C1_0600.jpg,in_store,in_store,1,0
2026-09-25T15:13:16.147056+00:00,Harris Teeter,Bars,Food,David,David Protein Bar,1,Chocolate Chip Cookie Dough,0085006430300,https://www.harristeeter.com/p/david-high-protein-bars-chocolate-chip-cookie-dough-28g-protein/0085006430300,ok,3.5,USD,kroger_api,3.99,3.99,3.99,0.1228070175438597,💪 Strong Deal,3.5000,db,https://www.kroger.com/product/images/xlarge/front/0085006430300,both,both,1,1
2026-09-25T15:13:17.555611+00:00,Harris Teeter,Bars,Food,David,David Protein Bar,1,Peanut Butter Chocolate Chunk,0085006430315,https://www.harristeeter.com/p/david-protein-gold-peanut-butter-chocolate-chunk-flavored-bar/0085006430315,ok,3.5,USD,kroger_api,3.99,3.99,3.99,0.1228070175438597,💪 Strong Deal,3.5000,db,https://www.kroger.com/product/images/xlarge/front/0085006430315,both,both,1,1
2026-09-25T15:13:18.975411+00:00,Harris Teeter,Bars,Food,David,David Protein Bar,1,Fudge Brownie,0085006430303,https://www.harristeeter.com/p/david-high-protein-bars-fudge-brownie-28g-protein/0085006430303,ok,3.5,USD,kroger_api,3.99,3.99,3.99,0.1228070175438597,💪 Strong Deal,3.5000,db,https://www.kroger.com/product/images/xlarge/front/0085006430303,both,both,1,1
2026-09-25T15:04:43.955387+00:00,Walmart,Bars,Food,Larabar,Larabar,18,Variety - Fruit,1079008896,https://www.walmart.com/ip/Larabar-Variety-Pack-Blueberry-Muffin-Lemon-Bar-Apple-Pie-Fruit-Nut-Bars-18-ct/1079008896?classType=REGULAR&from=/search,ok,18.91,USD,dom_hero,21.49,21.49,,0.12005583992554669,💪 Strong Deal,1.0506,db,https://i5.walmartimages.com/seo/Larabar-Variety-Pack-Blueberry-Muffin-Lemon-Bar-Apple-Pie-Fruit-Nut-Bars-18-ct_56d3cb9b-dbfc-4be0-99f3-c439879b8979.0c290ca2a11319c81964045d3dfa4d6e.jpeg?odnHeight=576&odnWidth=576&odnBg=FFFFFF,both,both,1,1
2026-09-25T15:13:13.993043+00:00,Harris Teeter,Bars,Food,Clif Bar,Clif Bar,5,Cool Mint Chocolate,0072225206868,https://www.harristeeter.com/p/clif-bar-cool-mint-chocolate-with-caffeine-energy-protein-bars/0072225206868,ok,6.79,USD,kroger_api,7.69,7.69,7.99,0.11703511053315999,💪 Strong Deal,1.3580,db,https://www.kroger.com/product/images/xlarge/front/0072225206868,both,both,1,1
2026-09-25T15:13:31.020148+00:00,Harris Teeter,Bars,Food,Quest,Quest Protein Bar,4,Cookies & Cream,0088884900386,https://www.harristeeter.com/p/quest-cookies-cream-protein-bars/0088884900386,ok,11.49,USD,kroger_api,12.99,12.99,12.99,0.11547344110854503,💪 Strong Deal,2.8725,db,https://www.kroger.com/product/images/xlarge/front/0088884900386,both,both,1,1
2026-09-25T15:13:39.666231+00:00,Harris Teeter,Bars,Food,Quest,Quest Protein Bar,4,Chocolate Chip Cookie Dough,0088884900385,https://www.harristeeter.com/p/quest-chocolate-chip-cookie-dough-protein-bars/0088884900385,ok,11.49,USD,kroger_api,12.99,12.99,12.99,0.11547344110854503,💪 Strong Deal,2.8725,db,https://www.kroger.com/product/images/xlarge/front/0088884900385,both,both,1,1
2026-09-25T15:14:21.317646+00:00,Harris Teeter,Bars,Food,Quest,Quest Protein Bar,4,Oatmeal Chocolate Chip,0088884900517,https://www.harristeeter.com/p/quest-oatmeal-chocolate-chip-protein-bars/0088884900517,ok,11.49,USD,kroger_api,12.99,12.99,12.99,0.11547344110854503,💪 Strong Deal,2.8725,db,https://www.kroger.com/product/images/xlarge/front/0088884900517,both,both,1,1
2026-09-25T14:51:15.901405+00:00,Walmart,Protein Powder,Food,OWYN,OWYN Protein Powder,1,Vanilla,5637068853,https://www.walmart.com/ip/OWYN-Elite-30-Gram-Vanilla-Plant-Protein-Powder/5637068853?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=REGULAR&athbdg=L1102&from=/search,ok,22.12,USD,dom_hero,24.97,24.97,,0.11413696435722859,💪 Strong Deal,22.1200,db,https://i5.walmartimages.com/seo/OWYN-Elite-30-Gram-Vanilla-Plant-Protein-Powder_2bd679ca-03e8-4f09-96a3-01567569701d.41fece197baddf61fd8389b460d5578a.jpeg?odnHeight=573&odnWidth=573&odnBg=FFFFFF,both,both,1,1
2026-09-25T15:05:30.085285+00:00,Walmart,Bars,Food,Larabar,Larabar,6,Peanut Butter Cookie,699033431,https://www.walmart.com/ip/Larabar-Peanut-Butter-Cookie-Gluten-Free-Vegan-Fruit-Nut-Bars-6-ct/699033431?classType=VARIANT&from=/search,ok,6.96,USD,dom_hero,7.85,7.85,,0.11337579617834391,💪 Strong Deal,1.1600,db,https://i5.walmartimages.com/seo/Larabar-Peanut-Butter-Cookie-Gluten-Free-Vegan-Fruit-Nut-Bars-6-ct_eb999fcf-91fb-43f8-8e4c-f3697d31a194.a864e4465eb69cb75e484f08a55db0f0.jpeg?odnHeight=576&odnWidth=576&odnBg=FFFFFF,both,both,1,1
2026-09-25T15:37:41.294179+00:00,Target,Bars,Food,Ghost,Ghost Protein Bar,4,Chocolate Chip Cookie Dough,94949089,https://www.target.com/p/ghost-chocolate-chip-cookie-dough-protein-bar-20g-protein-9-2oz-4pk/-/A-94949089#lnk=sametab,ok,7.89,USD,"dom:[data-test=""module-product-detail-price-v2""] [data-test=""text-quill-insert-0""]",8.89,8.89,,0.1124859392575929,💪 Strong Deal,1.9725,db,https://target.scene7.com/is/image/Target/GUEST_92d2f605-4af1-43d3-811f-6fb9bea996cc?wid=1200&hei=1200&qlt=80,online_only,online_only,,1
2026-09-25T15:37:46.256217+00:00,Target,Bars,Food,Ghost,Ghost Protein Bar,4,Chocolate Peanut Butter,94949088,https://www.target.com/p/ghost-chocolate-peanut-butter-protein-bar-20g-protein-9-2oz-4pk/-/A-94949088#lnk=sametab,ok,7.89,USD,"dom:[data-test=""module-product-detail-price-v2""] [data-test=""text-quill-insert-0""]",8.89,8.89,,0.1124859392575929,💪 Strong Deal,1.9725,db,https://target.scene7.com/is/image/Target/GUEST_a542743a-1988-47b4-80b0-b384f378f8ac?wid=1200&hei=1200&qlt=80,online_only,online_only,,1
2026-09-25T15:37:53.292210+00:00,Target,Bars,Food,Ghost,Ghost Protein Bar,4,Chocolate Caramel,94949087,https://www.target.com/p/ghost-chocolate-caramel-protein-bar-20g-protein-9-2oz-4pk/-/A-94949087#lnk=sametab,ok,7.89,USD,"dom:[data-test=""module-product-detail-price-v2""] [data-test=""text-quill-insert-0""]",8.89,8.89,,0.1124859392575929,💪 Strong Deal,1.9725,db,https://target.scene7.com/is/image/Target/GUEST_c5df24ac-01aa-4755-8c98-6fe786140284?wid=1200&hei=1200&qlt=80,online_only,online_only,,1
2026-09-25T15:15:32.811686+00:00,Harris Teeter,Meat Snack,Food,Chomps,Chomps Meat Sticks,8,Original Beef,0085001589252,https://www.harristeeter.com/p/chomps-original-flavor-beef-snack-sticks/0085001589252,ok,16.49,USD,kroger_api,18.49,18.49,18.49,0.1081665765278529,💪 Strong Deal,2.0612,db,https://www.kroger.com/product/images/xlarge/front/0085001589252,both,both,1,1
2026-09-25T15:15:34.862940+00:00,Harris Teeter,Meat Snack,Food,Chomps,Chomps Meat Sticks,8,Jalapeno Beef,0085001589267,https://www.harristeeter.com/p/chomps-jalapeno-beef-snack-sticks/0085001589267,ok,16.49,USD,kroger_api,18.49,18.49,18.49,0.1081665765278529,💪 Strong Deal,2.0612,db,https://www.kroger.com/product/images/xlarge/front/0085001589267,both,both,1,1
2026-09-25T14:43:09.829376+00:00,Walmart,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Dark Chocolate,590919239,https://www.walmart.com/ip/Catalina-Crunch-Keto-Friendly-Cereal-Dark-Chocolate-9-oz-255-g/590919239?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=VARIANT&athbdg=L1100&from=/search,ok,6.97,USD,dom_hero,7.78,7.78,,0.10411311053984582,💪 Strong Deal,6.9700,db,https://i5.walmartimages.com/seo/Catalina-Crunch-Keto-Friendly-Cereal-Dark-Chocolate-9-oz-255-g_93fd7ef8-25dd-4b1f-8536-438272943625.a9f22518a6f501c2db03758c6caae0be.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:43:22.146129+00:00,Walmart,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Honey Graham,593823119,https://www.walmart.com/ip/Catalina-Crunch-Cereal-Honey-Graham-Sugar-Free-Keto-9-oz/593823119?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=VARIANT&athbdg=L1100&from=/search,ok,6.97,USD,dom_hero,7.78,7.78,,0.10411311053984582,💪 Strong Deal,6.9700,db,https://i5.walmartimages.com/seo/Catalina-Crunch-Cereal-Honey-Graham-Sugar-Free-Keto-9-oz_c836fc6d-a5ce-4ece-9470-f7efc6f19a52.5a2c46adb2b274ddb2675ee64843dd3b.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:43:33.356646+00:00,Walmart,Cookies & Sweets,Food,Catalina Crunch,Catalina Crunch Cereal,1,Cinnamon Toast,831398904,https://www.walmart.com/ip/Catalina-Crunch-Keto-Friendly-Cereal-Cinnamon-Toast-9-oz-255-g/831398904?fulfillmentIntent=In-store&filters=%5B%7B%22intent%22%3A%22fulfillmentIntent%22%2C%22values%22%3A%5B%22In-store%22%5D%7D%5D&classType=VARIANT&athbdg=L1100&from=/search,ok,6.97,USD,dom_hero,7.78,7.78,,0.10411311053984582,💪 Strong Deal,6.9700,db,https://i5.walmartimages.com/seo/Catalina-Crunch-Keto-Friendly-Cereal-Cinnamon-Toast-9-oz-255-g_fc8f29a2-dade-4478-bc9d-f4dab925a5b1.23e7ff8eab0c5e3fda46d2441f0b6a38.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:15:44.858258+00:00,Walmart,Energy Drink,Drinks,Ghost,Ghost Energy Drink,1,Strawbango,12894113883,https://www.walmart.com/ip/GHOST-ENERGY-Zero-Sugars-Energy-Drink-Strawbango-16-fl-oz-Can/12894113883,ok,2.68,USD,dom_hero,2.99,2.99,,0.1036789297658863,💪 Strong Deal,2.6800,db,https://i5.walmartimages.com/seo/GHOST-ENERGY-Zero-Sugars-Energy-Drink-Strawbango-16-fl-oz-Can_aaff89c1-e6bb-4c1d-9f3c-98e62c5f681f.e61307a114278cf74eb54dcd6f091d5f.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,both,both,1,1
2026-09-25T14:15:55.403456+00:00,Walmart,Energy Drink,Drinks,Ghost,Ghost Energy Drink,1,Cherry Limeade,2400726919,https://www.walmart.com/ip/GHOST-ENERGY-Zero-Sugars-Energy-Drink-Cherry-Limeade-16-fl-oz-Can/2400726919,ok,2.68,USD,dom_hero,2.99,2.99,,0.1036789297658863,💪 Strong Deal,2.6800,db,https://i5.walmartimages.com/seo/GHOST-ENERGY-Zero-Sugars-Energy-Drink-Cherry-Limeade-16-fl-oz-Can_416f40b1-67e4-49bc-9dd6-cb8c3709e03b.54ec986610be83934d712a2a23cb6282.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF,both,both,1,1
